@RELATION random_forest_new_dataset
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {crow,Dove,macaw,Parakeet,Parrot,Pigeon,sparrow}

@DATA
0.112863,0.026094,3.221083,0.175107,0.151336,0.996297,0.002749,0.199210,-24.197377,-0.280279,-0.118683,1.793697,-0.402440,0.317152,-0.477726,0.187657,-0.053086,0.040844,0.225019,-0.197664,0.346976,0.008367,0.003519,0.012780,0.008366,0.004925,0.004215,0.008462,0.003756,0.003891,0.003197,0.024108,0.002672,0.009149,0.013992,0.008574,0.042456,0.011383,0.009449,0.182378,0.000622,0.042461,0.401529,0.353569,0.188851,0.201259,0.170814,0.126753,0.127357,0.160760,0.151242,0.157001,0.139101,0.118805,0.135743,0.005779,0.001665,0.007729,0.005984,0.002223,0.002531,0.004280,0.002887,0.002319,0.001877,0.011614,0.001559,0.004021,crow
0.193262,0.060296,3.216182,0.274773,0.261080,1.507254,0.006401,0.229271,-22.479691,0.967730,0.524004,1.749164,-0.903048,0.724221,-0.013054,0.224934,-0.161440,-0.182171,0.341898,0.049194,0.093096,0.007657,0.002155,0.038517,0.003312,0.010806,0.005953,0.021931,0.000332,0.003595,0.010493,0.026394,0.010713,0.013657,0.039849,0.017535,0.051912,0.029155,0.005531,0.320424,0.002451,0.048990,0.528958,0.533616,0.214593,0.247645,0.267112,0.097374,0.090890,0.201395,0.146704,0.141351,0.155743,0.042515,0.156261,0.003808,0.001715,0.017813,0.001677,0.008687,0.002646,0.015869,0.000155,0.001872,0.007776,0.015747,0.011819,0.006514,crow
0.249113,0.034336,3.198846,0.339412,0.294034,1.736568,0.003564,0.575547,-23.258998,0.869495,-0.059224,1.167236,-0.269638,0.666152,-0.141543,0.370674,0.009050,0.123760,0.267414,-0.040981,-0.026492,0.003953,0.002933,0.038541,0.004063,0.006456,0.003809,0.067159,0.001101,0.001829,0.010702,0.047927,0.001945,0.025782,0.026953,0.007737,0.053032,0.014154,0.007317,0.181217,0.000748,0.155410,0.270453,0.264551,0.134647,0.138170,0.154665,0.129310,0.121496,0.141682,0.166880,0.143212,0.142682,0.107541,0.112534,0.001702,0.001815,0.018508,0.002184,0.003328,0.002293,0.021800,0.000728,0.000735,0.005887,0.022646,0.001075,0.006150,crow
0.057605,0.006859,2.990779,0.129617,0.164770,0.425971,0.012505,0.074759,-29.861481,0.470823,0.066255,0.392835,-0.081331,0.401806,0.087170,0.077142,-0.019099,0.135432,0.001680,0.013521,0.027786,0.001915,0.002893,0.026413,0.001376,0.060331,0.001587,0.111367,0.001248,0.000982,0.001163,0.004045,0.001388,0.040029,0.019081,0.002323,0.131018,0.013306,0.018252,0.156789,0.007554,0.031808,0.600692,0.425542,0.248168,0.198507,0.174271,0.168263,0.161435,0.156260,0.159178,0.165686,0.130038,0.131498,0.122607,0.001381,0.002101,0.020560,0.000964,0.033044,0.001162,0.065977,0.001096,0.000660,0.000703,0.002951,0.001118,0.013580,crow
0.056345,0.013001,3.093388,0.110304,0.150271,0.291222,0.011842,0.072556,-28.623631,0.157268,-0.754142,0.995101,-0.268648,0.512574,-0.081303,0.149799,0.261579,0.019244,0.057792,0.118153,0.105781,0.005086,0.008361,0.034491,0.003252,0.031648,0.002334,0.051323,0.002048,0.003564,0.003576,0.008295,0.004222,0.025266,0.011503,0.005083,0.117696,0.013185,0.021512,0.097444,0.006445,0.015814,0.807164,0.528869,0.265492,0.297872,0.175662,0.167092,0.161386,0.153353,0.142373,0.137396,0.131415,0.130410,0.107567,0.003383,0.005297,0.018254,0.002105,0.019447,0.001630,0.038340,0.001422,0.002587,0.002021,0.006241,0.003129,0.011255,crow
0.090710,0.019355,3.101207,0.136217,0.141504,0.621873,0.006667,0.129063,-26.087195,-0.384055,-0.116550,1.263276,-0.579402,0.680534,-0.189983,0.338997,0.052767,-0.193075,0.117512,0.059457,-0.000103,0.003846,0.007241,0.018163,0.003226,0.024627,0.002098,0.050288,0.000639,0.001070,0.002387,0.007211,0.004243,0.019266,0.016284,0.007397,0.116279,0.008155,0.016037,0.101700,0.003508,0.031119,0.588711,0.421810,0.280871,0.206072,0.141619,0.157851,0.138176,0.134437,0.150702,0.121657,0.111945,0.103665,0.138526,0.002643,0.004981,0.011647,0.001604,0.014175,0.001497,0.033711,0.000392,0.000704,0.001099,0.004221,0.003455,0.008256,crow
0.114149,0.059409,3.172148,0.148617,0.132112,0.854999,0.003697,0.182650,-23.019099,-0.371502,0.064403,1.653841,-0.835041,0.765009,-0.202596,0.469400,0.058423,-0.320352,0.123679,0.101956,-0.052704,0.004114,0.006351,0.014239,0.004563,0.007551,0.002402,0.013404,0.000461,0.001145,0.003359,0.009201,0.004352,0.006537,0.011038,0.016801,0.112369,0.008977,0.014388,0.097206,0.001118,0.034072,0.410147,0.304330,0.210546,0.167583,0.102531,0.132166,0.137509,0.141452,0.143021,0.150337,0.128012,0.092865,0.144334,0.003360,0.004234,0.007418,0.001916,0.005769,0.001694,0.008675,0.000216,0.000666,0.001407,0.005479,0.003105,0.002727,crow
0.216442,0.055824,3.147984,0.325165,0.302457,1.612554,0.003239,0.460729,-22.619021,1.188856,-0.027665,1.420348,-0.085286,0.721579,-0.099730,0.416035,0.209391,0.144791,0.220252,-0.084595,-0.099379,0.006643,0.001436,0.047449,0.003846,0.020241,0.003263,0.092624,0.000898,0.001870,0.006892,0.036022,0.002665,0.029842,0.018162,0.010296,0.075110,0.019430,0.012720,0.200263,0.000871,0.106029,0.365408,0.256635,0.116650,0.167838,0.183969,0.132577,0.137514,0.172447,0.119034,0.088817,0.136663,0.171791,0.105797,0.002993,0.000782,0.020612,0.002185,0.010343,0.002698,0.039324,0.000577,0.000639,0.002494,0.013421,0.001636,0.006776,crow
0.085325,0.025778,3.105837,0.133909,0.140386,0.551446,0.007910,0.125616,-25.376289,-0.386388,-0.196108,1.436574,-0.591666,0.721884,-0.251474,0.325294,0.086539,-0.238761,0.162264,0.026876,0.003805,0.004236,0.008482,0.015310,0.003067,0.026592,0.002294,0.037482,0.000615,0.001065,0.002234,0.006155,0.004872,0.016097,0.012400,0.007147,0.110920,0.010006,0.018250,0.097705,0.004346,0.031925,0.628514,0.498303,0.344612,0.214493,0.140861,0.183782,0.161211,0.140124,0.144287,0.139383,0.113920,0.105777,0.136433,0.003244,0.005648,0.011076,0.001395,0.015857,0.001639,0.030388,0.000462,0.000764,0.001175,0.003926,0.003462,0.007699,crow
0.076646,0.032908,3.080218,0.127032,0.141557,0.412639,0.008688,0.104612,-25.403141,-0.535897,-0.395339,1.390266,-0.523872,0.746493,-0.290583,0.293312,0.130446,-0.206099,0.210060,-0.031439,0.030428,0.005295,0.008716,0.014589,0.002467,0.029439,0.002376,0.047470,0.000738,0.001068,0.001588,0.004960,0.005197,0.018850,0.012913,0.011814,0.109350,0.012015,0.021153,0.095353,0.004517,0.025325,0.789090,0.497034,0.337981,0.277053,0.172606,0.177681,0.140429,0.150576,0.155018,0.151919,0.104235,0.103813,0.143458,0.004131,0.006988,0.010591,0.001408,0.020470,0.001657,0.034099,0.000545,0.000772,0.000893,0.002861,0.004127,0.009207,crow
0.065403,0.033259,3.068033,0.122023,0.144456,0.352168,0.008987,0.082130,-26.172457,-0.689747,-0.480259,1.108594,-0.391514,0.739844,-0.267386,0.223796,0.089576,-0.105738,0.187985,-0.040601,0.064917,0.005738,0.010233,0.018589,0.002181,0.032557,0.002168,0.061893,0.000870,0.001227,0.001133,0.004713,0.005207,0.023765,0.011613,0.013247,0.113652,0.010729,0.020296,0.106930,0.005464,0.018233,0.885982,0.601935,0.354393,0.327705,0.199464,0.196955,0.191362,0.159455,0.154614,0.129056,0.111130,0.119013,0.113193,0.004171,0.006877,0.013986,0.001633,0.022010,0.001442,0.037106,0.000628,0.000935,0.000771,0.003440,0.004333,0.009446,crow
0.077225,0.039275,3.090205,0.127204,0.140139,0.393994,0.008734,0.105755,-25.183920,-0.799744,-0.549845,1.412440,-0.496812,0.774677,-0.325070,0.255931,0.140531,-0.214971,0.230363,-0.042423,0.074677,0.005483,0.011106,0.014509,0.002157,0.024037,0.002423,0.038224,0.000828,0.001243,0.001339,0.004585,0.006064,0.016217,0.011808,0.013524,0.113031,0.012910,0.020109,0.089677,0.004102,0.019838,0.781942,0.530450,0.323295,0.281978,0.177648,0.185093,0.176633,0.175471,0.150010,0.136160,0.105764,0.118205,0.121396,0.004261,0.006901,0.010331,0.001199,0.017893,0.001595,0.028558,0.000596,0.000879,0.000653,0.002763,0.004514,0.007958,crow
0.073939,0.037893,3.046292,0.126381,0.142841,0.377280,0.007834,0.098378,-25.315128,-0.660687,-0.497390,1.345840,-0.450465,0.785163,-0.293033,0.233315,0.140737,-0.182895,0.208392,-0.028607,0.075282,0.006404,0.009732,0.017306,0.002184,0.025529,0.002483,0.050344,0.000803,0.001312,0.001527,0.005367,0.006474,0.019329,0.011496,0.012677,0.149743,0.011193,0.019928,0.101283,0.003454,0.022470,0.797904,0.535038,0.344610,0.256351,0.204528,0.186739,0.191388,0.175743,0.144620,0.140727,0.111220,0.101651,0.112488,0.004267,0.006625,0.010891,0.001334,0.019045,0.001672,0.027309,0.000673,0.000892,0.000931,0.003449,0.005311,0.007578,crow
0.076577,0.035517,3.082971,0.126257,0.138467,0.408411,0.008881,0.107018,-25.225079,-0.616631,-0.462776,1.421531,-0.509640,0.776796,-0.315496,0.278211,0.139038,-0.195277,0.234535,-0.030904,0.034788,0.005802,0.009938,0.017232,0.002575,0.023593,0.002543,0.045805,0.000853,0.001206,0.001821,0.005537,0.005474,0.018354,0.011393,0.013326,0.110223,0.011147,0.018429,0.084847,0.004893,0.019862,0.738378,0.550579,0.306384,0.300421,0.157896,0.175246,0.176109,0.165570,0.149762,0.148291,0.108194,0.124081,0.109543,0.004453,0.007099,0.013430,0.001385,0.017186,0.001627,0.039656,0.000618,0.000738,0.001182,0.003593,0.004332,0.010134,crow
0.070093,0.037145,3.048904,0.125902,0.147078,0.351940,0.009010,0.091624,-25.395010,-0.612630,-0.471306,1.271224,-0.444294,0.729326,-0.297634,0.246264,0.143836,-0.169018,0.199319,-0.028490,0.038761,0.005856,0.009692,0.016603,0.002037,0.030284,0.002138,0.057312,0.000801,0.001139,0.001230,0.004664,0.005680,0.022099,0.010995,0.014394,0.133970,0.009554,0.018786,0.085536,0.005290,0.020245,0.888100,0.575203,0.404549,0.273038,0.200613,0.204084,0.164146,0.168243,0.152410,0.133025,0.136501,0.111576,0.122267,0.004364,0.007321,0.013272,0.001181,0.015692,0.001534,0.042574,0.000673,0.000812,0.000633,0.002792,0.004639,0.010924,crow
0.065692,0.044588,3.055700,0.120772,0.146353,0.238109,0.009965,0.079070,-25.326044,-0.778395,-0.680958,1.309372,-0.363810,0.782632,-0.344405,0.192562,0.156736,-0.154132,0.253497,-0.096528,0.094708,0.006723,0.011889,0.016367,0.001602,0.030759,0.002435,0.052797,0.000923,0.001248,0.000700,0.004042,0.005757,0.021023,0.013250,0.015496,0.112625,0.011421,0.019234,0.090679,0.005100,0.018264,0.868723,0.583598,0.369408,0.316627,0.181549,0.203535,0.183496,0.163671,0.151485,0.142740,0.107869,0.120057,0.098290,0.004812,0.008728,0.013997,0.001061,0.021805,0.001593,0.037313,0.000757,0.000849,0.000434,0.002751,0.004143,0.010669,crow
0.077942,0.025185,3.200016,0.126722,0.145550,0.368060,0.004753,0.092781,-23.514032,0.333228,-0.272349,1.102264,-0.477118,0.709375,-0.257807,-0.018980,0.102965,-0.296458,0.066960,0.049979,0.192888,0.012734,0.010121,0.016257,0.007579,0.007572,0.007835,0.008309,0.002008,0.003282,0.007195,0.007797,0.005562,0.007745,0.006873,0.009932,0.062370,0.008946,0.014418,0.095821,0.001134,0.004756,0.306989,0.315174,0.165317,0.175397,0.194311,0.152176,0.125711,0.156976,0.158252,0.159049,0.123723,0.114255,0.117893,0.007812,0.007436,0.009246,0.004008,0.004777,0.005260,0.004691,0.001382,0.002068,0.004519,0.004216,0.004297,0.003166,crow
0.073350,0.026818,3.100397,0.128865,0.150867,0.337897,0.007147,0.086666,-24.797227,-0.183589,-0.349179,1.198586,-0.459497,0.724895,-0.269241,0.034283,0.128736,-0.249704,0.162579,-0.004528,0.152364,0.011195,0.009325,0.013602,0.005015,0.019857,0.005096,0.025830,0.001345,0.002204,0.004471,0.005224,0.006482,0.013378,0.009674,0.010838,0.132837,0.011167,0.015257,0.078874,0.003652,0.009816,0.742335,0.422497,0.243936,0.274048,0.163763,0.175139,0.140244,0.131280,0.182236,0.187289,0.118610,0.122275,0.127097,0.008174,0.006901,0.008548,0.003543,0.013701,0.003939,0.017781,0.001019,0.001504,0.003483,0.003371,0.005338,0.006610,crow
0.226106,0.022756,3.145874,0.330295,0.280901,1.525330,0.004206,0.317121,-24.507664,0.446288,0.291636,1.250288,-0.434671,0.637664,-0.293553,0.288208,0.027579,-0.114875,0.183949,0.125371,0.045429,0.004416,0.007366,0.060242,0.005744,0.006933,0.002420,0.054766,0.000555,0.002275,0.006125,0.026574,0.002983,0.025039,0.035892,0.008065,0.077025,0.018271,0.012159,0.227227,0.001238,0.079108,0.499318,0.447232,0.128716,0.254027,0.180436,0.148021,0.156731,0.158117,0.104169,0.137205,0.132006,0.128391,0.138301,0.002540,0.005577,0.042248,0.003472,0.004368,0.001535,0.034928,0.000397,0.001010,0.003486,0.016479,0.002655,0.013159,crow
0.092269,0.033276,3.188892,0.132474,0.142459,0.462736,0.004291,0.115603,-23.224395,0.189659,-0.201540,1.296367,-0.574033,0.724886,-0.246187,0.086349,0.108600,-0.329732,0.094471,0.071247,0.121506,0.010751,0.010069,0.016201,0.006451,0.007150,0.006046,0.009677,0.001793,0.003015,0.006088,0.008197,0.005740,0.007452,0.016653,0.011166,0.085474,0.009658,0.015594,0.073486,0.000980,0.011625,0.326049,0.296251,0.159355,0.167569,0.161244,0.157185,0.126823,0.142441,0.129821,0.136680,0.125350,0.118386,0.124611,0.006164,0.007119,0.009373,0.003456,0.004190,0.003863,0.005828,0.001137,0.001840,0.003139,0.004671,0.003758,0.002831,crow
0.073437,0.026816,3.100397,0.128871,0.150882,0.337900,0.007147,0.086666,-24.797346,-0.183591,-0.349179,1.198583,-0.459497,0.724895,-0.269239,0.034285,0.128735,-0.249705,0.162579,-0.004528,0.152365,0.011195,0.009325,0.013602,0.005015,0.019857,0.005096,0.025831,0.001345,0.002204,0.004471,0.005224,0.006482,0.013378,0.009603,0.010837,0.132837,0.011169,0.015286,0.078872,0.003652,0.009816,0.742337,0.422497,0.243936,0.274050,0.163763,0.175138,0.140246,0.131280,0.182235,0.187289,0.118608,0.122272,0.127094,0.008174,0.006901,0.008548,0.003543,0.013701,0.003939,0.017781,0.001019,0.001504,0.003483,0.003371,0.005338,0.006610,crow
0.092309,0.033267,3.188892,0.132477,0.142468,0.462736,0.004291,0.115603,-23.224768,0.189658,-0.201540,1.296368,-0.574032,0.724887,-0.246187,0.086348,0.108598,-0.329732,0.094472,0.071247,0.121506,0.010751,0.010069,0.016201,0.006451,0.007150,0.006046,0.009676,0.001793,0.003015,0.006088,0.008197,0.005740,0.007452,0.016584,0.011163,0.085475,0.009649,0.015606,0.073484,0.000980,0.011625,0.326049,0.296251,0.159355,0.167570,0.161244,0.157185,0.126821,0.142440,0.129821,0.136681,0.125350,0.118386,0.124612,0.006164,0.007119,0.009373,0.003456,0.004190,0.003863,0.005828,0.001137,0.001840,0.003139,0.004671,0.003758,0.002831,crow
0.071551,0.026707,3.131930,0.123708,0.144004,0.313620,0.009341,0.089404,-25.139496,-0.240010,-0.460946,1.224259,-0.476144,0.735233,-0.284456,0.132579,0.134443,-0.247898,0.155100,-0.010473,0.122130,0.006346,0.011372,0.016397,0.003362,0.024155,0.003563,0.035788,0.001421,0.002328,0.002895,0.005478,0.005624,0.016225,0.010798,0.009165,0.082599,0.010387,0.019136,0.076851,0.004754,0.015044,0.683869,0.480950,0.308120,0.261937,0.185319,0.187269,0.153730,0.169111,0.143633,0.136182,0.118263,0.126662,0.115436,0.004400,0.008432,0.012707,0.002051,0.015195,0.002607,0.029951,0.001023,0.001468,0.001523,0.003127,0.004072,0.008339,crow
0.073500,0.036920,3.075202,0.127147,0.146450,0.361172,0.008085,0.087112,-24.788805,-0.554168,-0.379998,1.269436,-0.446204,0.725614,-0.305039,0.102415,0.105146,-0.192969,0.193563,-0.031242,0.131003,0.009431,0.008269,0.013774,0.003260,0.023466,0.003802,0.033745,0.001118,0.001524,0.002851,0.004864,0.006628,0.015386,0.010228,0.014460,0.138623,0.011946,0.019597,0.115713,0.003545,0.016361,0.770636,0.560640,0.359766,0.294041,0.207589,0.177826,0.165665,0.175300,0.156923,0.154562,0.120013,0.121774,0.125841,0.006361,0.005572,0.011521,0.002225,0.014287,0.002635,0.023139,0.000896,0.001126,0.001702,0.003496,0.005512,0.006959,crow
0.095740,0.023911,3.126853,0.141291,0.137220,0.670955,0.004655,0.151378,-25.038608,-0.398968,-0.130604,1.576827,-0.705118,0.766268,-0.244075,0.389918,0.101726,-0.257976,0.169001,0.044184,-0.038253,0.005060,0.007473,0.017544,0.003914,0.012171,0.002404,0.034812,0.000526,0.001073,0.002774,0.007786,0.005143,0.012967,0.010106,0.007928,0.121531,0.008434,0.017589,0.096675,0.001554,0.034635,0.518185,0.422091,0.269609,0.218579,0.167850,0.148652,0.148524,0.144656,0.142444,0.126257,0.127608,0.101268,0.156319,0.003738,0.005695,0.008290,0.001845,0.009133,0.001673,0.021567,0.000403,0.000765,0.001422,0.004730,0.004047,0.005992,crow
0.061489,0.042666,3.036362,0.118363,0.145851,0.213216,0.010860,0.069260,-25.543813,-0.704624,-0.646723,1.280684,-0.368772,0.766579,-0.324599,0.198707,0.142861,-0.161443,0.232911,-0.086600,0.100533,0.006514,0.011955,0.015667,0.001385,0.039329,0.002200,0.049814,0.000908,0.001137,0.000595,0.003371,0.005704,0.022426,0.011630,0.016333,0.133213,0.011484,0.022438,0.069970,0.005918,0.014040,0.859496,0.545665,0.382300,0.339076,0.187328,0.192915,0.186987,0.164999,0.160756,0.127935,0.128891,0.134269,0.107284,0.005032,0.009306,0.012721,0.000999,0.019290,0.001452,0.035711,0.000727,0.000722,0.000372,0.002001,0.004971,0.009297,crow
0.084410,0.026517,3.124427,0.133785,0.139600,0.545180,0.008033,0.126553,-25.318627,-0.377436,-0.211382,1.425672,-0.613690,0.721552,-0.259509,0.342908,0.087215,-0.218750,0.179691,0.029018,-0.014195,0.004521,0.007464,0.016786,0.002973,0.024385,0.002333,0.042604,0.000656,0.001041,0.002139,0.006520,0.004710,0.016946,0.010590,0.011169,0.093565,0.009467,0.018598,0.089130,0.004299,0.026459,0.693828,0.478180,0.299073,0.278038,0.167061,0.174795,0.154955,0.150058,0.145306,0.131553,0.122461,0.111177,0.134260,0.003499,0.005827,0.012913,0.001483,0.015100,0.001612,0.032877,0.000477,0.000754,0.001013,0.003787,0.003599,0.008736,crow
0.077545,0.018310,3.001168,0.133897,0.150599,0.454927,0.018563,0.093126,-28.264174,-0.166381,-0.024063,0.601976,-0.175379,0.519597,-0.094452,0.162969,0.031943,0.030000,0.036011,0.054362,0.047491,0.002759,0.005440,0.017662,0.002336,0.044205,0.001575,0.074413,0.000668,0.000854,0.000906,0.003886,0.002370,0.028170,0.023823,0.006597,0.171715,0.016542,0.022938,0.155636,0.011938,0.025931,0.760861,0.548390,0.350200,0.215052,0.153908,0.190125,0.143733,0.133265,0.135113,0.141266,0.119034,0.124679,0.092813,0.002178,0.005106,0.013830,0.002217,0.028552,0.001166,0.056708,0.000650,0.000761,0.000653,0.002767,0.001855,0.014785,crow
0.057605,0.022595,3.017357,0.119494,0.153585,0.398257,0.012876,0.067695,-27.466114,-0.432937,-0.257367,0.810808,-0.290090,0.650838,-0.205955,0.189581,0.023236,0.014643,0.076285,0.026093,0.044296,0.004636,0.007198,0.019516,0.002445,0.044890,0.002036,0.082054,0.001039,0.001183,0.001116,0.003988,0.003465,0.030247,0.010478,0.008006,0.149872,0.012109,0.024471,0.097487,0.009117,0.013317,0.886823,0.615193,0.327465,0.279811,0.203585,0.207467,0.192858,0.148231,0.136596,0.131591,0.099288,0.108174,0.106573,0.002906,0.004565,0.016698,0.001770,0.024899,0.001304,0.053694,0.000828,0.000951,0.000726,0.002753,0.002164,0.012095,crow
0.129459,0.035320,3.095030,0.238214,0.251722,0.538351,0.015059,0.184609,-24.696652,2.924750,-0.310972,-0.908237,0.033151,0.568904,0.440521,0.009690,-0.103778,0.021657,0.203216,0.062503,0.106652,0.004710,0.003955,0.027276,0.011725,0.018147,0.013104,0.074916,0.019575,0.009293,0.006226,0.021467,0.003659,0.027418,0.036025,0.020868,0.154394,0.028714,0.012459,0.224724,0.008664,0.090547,0.521829,0.289593,0.368933,0.316684,0.211079,0.258293,0.194108,0.195879,0.170842,0.175245,0.151697,0.147651,0.132147,0.003260,0.003340,0.015689,0.010276,0.010427,0.008576,0.046782,0.021349,0.007541,0.004399,0.011681,0.001991,0.012359,Dove
0.151909,0.050937,3.132994,0.277805,0.260867,0.766368,0.015513,0.260344,-24.741823,2.308128,-0.426734,-0.950586,0.146388,0.579769,0.418306,-0.021751,-0.084029,0.052236,0.128908,0.087641,0.136910,0.004006,0.002312,0.030220,0.015470,0.017317,0.014823,0.087207,0.009958,0.013621,0.007766,0.011158,0.002004,0.033870,0.037789,0.019188,0.144923,0.035755,0.012618,0.314364,0.007772,0.104548,0.656049,0.269110,0.476340,0.277433,0.249757,0.232674,0.206189,0.201835,0.164871,0.175494,0.130696,0.155701,0.127864,0.003285,0.002150,0.020460,0.014161,0.014265,0.011812,0.048777,0.011717,0.013461,0.008989,0.005503,0.001450,0.014549,Dove
0.109425,0.046846,3.170918,0.196572,0.211667,0.575486,0.009821,0.160844,-24.821519,3.077517,-0.069798,-0.351609,-0.703450,-0.439753,-0.090932,0.075494,0.093300,-0.099786,-0.178408,-0.282656,-0.242833,0.047079,0.025103,0.031798,0.009050,0.009563,0.005338,0.009128,0.001189,0.013594,0.014772,0.023669,0.022609,0.028470,0.032848,0.020868,0.083742,0.024663,0.011334,0.218583,0.005161,0.057573,0.451850,0.377343,0.160542,0.229550,0.202312,0.160210,0.156647,0.148237,0.137026,0.119709,0.153068,0.161142,0.152803,0.037177,0.019296,0.014147,0.006776,0.005596,0.003270,0.007329,0.001088,0.013335,0.013434,0.018943,0.016156,0.008828,Dove
0.129023,0.053140,3.185536,0.193697,0.206731,0.634791,0.015551,0.185678,-25.713611,3.170414,-0.180305,-0.561514,-0.685251,-0.469867,-0.093652,0.048750,0.068118,-0.100738,-0.201922,-0.303167,-0.241398,0.040468,0.041542,0.019848,0.007383,0.009743,0.007126,0.009872,0.000941,0.008164,0.012233,0.020190,0.017302,0.025760,0.040308,0.026726,0.084093,0.026820,0.011273,0.217248,0.008713,0.057425,0.722636,0.386490,0.158405,0.181464,0.227820,0.158756,0.116234,0.147325,0.128432,0.120867,0.121674,0.134003,0.137112,0.030738,0.035854,0.009622,0.004476,0.005280,0.005984,0.007103,0.000636,0.007081,0.011934,0.017667,0.015232,0.008818,Dove
0.114888,0.041225,3.195999,0.186256,0.208217,0.511685,0.015981,0.156534,-26.095601,3.153294,-0.202491,-0.487241,-0.720529,-0.456226,-0.024205,0.086598,0.079843,-0.053958,-0.215434,-0.260153,-0.212579,0.032011,0.033277,0.017332,0.006693,0.007336,0.006514,0.006655,0.000729,0.007971,0.012933,0.019456,0.019155,0.022905,0.038551,0.021570,0.081960,0.026274,0.011641,0.183409,0.010829,0.062065,0.793067,0.407172,0.174141,0.233376,0.185945,0.128466,0.128248,0.139033,0.146955,0.131502,0.160422,0.150877,0.141196,0.026724,0.031585,0.008488,0.004605,0.003603,0.004953,0.004367,0.000504,0.008651,0.010414,0.016825,0.016335,0.009738,Dove
0.029319,0.016008,2.890459,0.098636,0.173994,0.097331,0.012618,0.033046,-27.189872,3.358477,-0.462508,-0.281026,-0.359688,-0.015355,-0.172448,-0.467552,-0.476361,0.107961,0.258620,0.236589,0.109085,0.011997,0.002096,0.014263,0.013915,0.023693,0.054097,0.035788,0.007699,0.018556,0.025254,0.014465,0.005460,0.023328,0.006480,0.009327,0.196556,0.018344,0.021511,0.051990,0.005369,0.009247,0.681915,0.357587,0.316995,0.227547,0.241418,0.169081,0.194644,0.146108,0.185977,0.197302,0.186629,0.174172,0.145853,0.007667,0.001593,0.009340,0.011594,0.014971,0.030293,0.016853,0.006010,0.011648,0.014807,0.011851,0.004513,0.007013,Dove
